Day,Day High,Day Low,Daily Range,Current Day Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Previous Day,Trade Year
,8629.45,8552.85,76.60000000000036,8570.35,50%,8608.650000000001,8532.05,high,8550,2017-02-02,1,NIFTY172028550PE,PE,2017-02-01 12:59:00,,2017-02-01 15:30:00,,EOD Closing,,,,9473.684210526315,,,,,2017-01-31,2017
,8747.7,8707.75,39.95000000000073,8785.45,50%,8805.425000000001,8765.475,high,8750,2017-02-09,3,NIFTY172098750PE,PE,2017-02-06 09:46:00,,2017-02-06 15:30:00,,EOD Closing,,,,9257.142857142857,,,,,2017-02-03,2017
2017-02-06,8814.0,8770.2,43.79999999999927,8805.7,50%,8827.6,8783.800000000001,low,8850,2017-02-09,2,NIFTY172098850CE,CE,2017-02-07 09:33:00,,2017-02-07 15:30:00,,EOD Closing,,,,9152.542372881357,,,,,,2017
2017-02-07,8808.35,8741.25,67.10000000000036,8774.55,50%,8808.099999999999,8741.0,low,8800,2017-02-09,1,NIFTY172098800CE,CE,2017-02-08 14:29:00,,2017-02-08 15:30:00,,EOD Closing,,,,9204.545454545454,,,,,,2017
2017-02-08,8791.15,8715.15,76.0,8795.55,50%,8833.55,8757.55,low,8850,2017-02-09,0,NIFTY172098850CE,CE,2017-02-09 10:24:00,,2017-02-09 15:30:00,,EOD Closing,,,,9152.542372881357,,,,,,2017
2017-02-10,8821.65,8771.2,50.44999999999891,8818.85,50%,8844.075,8793.625,low,8850,2017-02-16,3,NIFTY172168850CE,CE,2017-02-13 09:31:00,,2017-02-13 15:30:00,,EOD Closing,,,,9152.542372881357,,,,,,2017
2017-02-13,8826.45,8754.3,72.15000000000146,8819.9,50%,8855.975,8783.824999999999,low,8850,2017-02-16,2,NIFTY172168850CE,CE,2017-02-14 09:29:00,,2017-02-14 15:30:00,,EOD Closing,,,,9152.542372881357,,,,,,2017
,8819.9,8772.65,47.25,8777.65,50%,8801.275,8754.025,high,8750,2017-02-16,1,NIFTY172168750PE,PE,2017-02-15 09:15:00,,2017-02-15 11:05:00,,SL Hit,,,,9257.142857142857,,,,,2017-02-14,2017
2017-02-14,8819.9,8772.65,47.25,8777.65,50%,8801.275,8754.025,low,8800,2017-02-16,1,NIFTY172168800CE,CE,2017-02-15 11:28:00,,2017-02-15 15:30:00,,EOD Closing,,,,9204.545454545454,,,,,,2017
2017-02-16,8783.8,8719.95,63.849999999998545,8883.7,50%,8915.625,8851.775000000001,low,8900,2017-02-23,6,NIFTY17FEB8900CE,CE,2017-02-17 09:18:00,23.55,2017-02-17 09:19:00,22.7,SL Hit,0.8500000000000014,0.4625,0.3875000000000014,9101.123595505618,7735.955056179789,3526.68539325844,0.08595505617977543,0.039185393258427105,,2017
,8820.8,8814.5,6.299999999999272,8890.75,50%,8893.9,8887.6,high,8900,2017-02-23,2,NIFTY17FEB8900PE,PE,2017-02-21 14:49:00,36.7,2017-02-21 15:30:00,0.05,EOD Closing,36.650000000000006,0.3675,36.282500000000006,9101.123595505618,333556.17977528094,330211.51685393264,3.7061797752808996,3.6690168539325847,2017-02-20,2017
2017-02-20,8820.8,8814.5,6.299999999999272,8890.75,50%,8893.9,8887.6,low,8900,2017-02-23,2,NIFTY17FEB8900CE,CE,2017-02-21 09:15:00,27.8,2017-02-21 09:16:00,30.7,SL Hit,-2.8999999999999986,0.585,-3.4849999999999985,9101.123595505618,-26393.25842696628,-31717.415730337067,-0.293258426966292,-0.3524157303370785,,2017
,8960.6,8905.5,55.100000000000364,8952.55,50%,8980.099999999999,8925.0,high,8900,2017-02-23,0,NIFTY17FEB8900PE,PE,2017-02-23 13:56:00,0.85,2017-02-23 15:30:00,0.05,EOD Closing,0.7999999999999999,0.009000000000000001,0.7909999999999999,9101.123595505618,7280.898876404494,7198.988764044943,0.08089887640449438,0.0799887640449438,2017-02-22,2017
2017-02-23,8981.9,8928.1,53.79999999999927,8943.7,50%,8970.6,8916.800000000001,low,8950,2017-03-02,3,NIFTY173028950CE,CE,2017-02-27 09:15:00,,2017-02-27 15:30:00,,EOD Closing,,,,9050.279329608938,,,,,,2017
,8914.75,8868.1,46.649999999999636,8904.4,50%,8927.724999999999,8881.075,high,8900,2017-03-02,1,NIFTY173028900PE,PE,2017-03-01 09:32:00,,2017-03-01 15:30:00,,EOD Closing,,,,9101.123595505618,,,,,2017-02-28,2017
2017-03-01,8960.8,8900.65,60.149999999999636,8982.85,50%,9012.925,8952.775000000001,low,9000,2017-03-02,0,NIFTY173029000CE,CE,2017-03-02 13:04:00,,2017-03-02 14:13:00,,SL Hit,,,,9000.0,,,,,,2017
,8906.9,8860.3,46.600000000000364,8915.1,50%,8938.400000000001,8891.8,high,8900,2017-03-09,3,NIFTY173098900PE,PE,2017-03-06 09:33:00,,2017-03-06 15:30:00,,EOD Closing,,,,9101.123595505618,,,,,2017-03-03,2017
2017-03-06,8967.75,8914.7,53.04999999999927,8977.75,50%,9004.275,8951.225,low,9000,2017-03-09,2,NIFTY173099000CE,CE,2017-03-07 10:09:00,,2017-03-07 15:30:00,,EOD Closing,,,,9000.0,,,,,,2017
2017-03-07,8977.75,8933.0,44.75,8950.7,50%,8973.075,8928.325,low,8950,2017-03-09,1,NIFTY173098950CE,CE,2017-03-08 10:53:00,,2017-03-08 15:30:00,,EOD Closing,,,,9050.279329608938,,,,,,2017
2017-03-09,8945.35,8900.5,44.850000000000364,8953.7,50%,8976.125,8931.275000000001,low,9000,2017-03-16,6,NIFTY173169000CE,CE,2017-03-10 11:36:00,,2017-03-10 15:30:00,,EOD Closing,,,,9000.0,,,,,,2017
,9106.25,9075.6,30.649999999999636,9129.65,50%,9144.974999999999,9114.325,high,9100,2017-03-16,0,NIFTY173169100PE,PE,2017-03-16 09:26:00,,2017-03-16 15:30:00,,EOD Closing,,,,8901.098901098901,,,,,2017-03-15,2017
2017-03-16,9158.1,9129.4,28.700000000000728,9207.8,50%,9222.15,9193.449999999999,low,9200,2017-03-23,6,NIFTY173239200CE,CE,2017-03-17 09:15:00,,2017-03-17 09:16:00,,SL Hit,,,,8804.347826086956,,,,,,2017
2017-03-17,9214.1,9148.2,65.89999999999964,9166.95,50%,9199.900000000001,9134.0,low,9200,2017-03-23,3,NIFTY173239200CE,CE,2017-03-20 09:23:00,,2017-03-20 15:30:00,,EOD Closing,,,,8804.347826086956,,,,,,2017
2017-03-20,9166.95,9116.35,50.600000000000364,9133.95,50%,9159.25,9108.650000000001,low,9150,2017-03-23,2,NIFTY173239150CE,CE,2017-03-21 10:32:00,,2017-03-21 15:30:00,,EOD Closing,,,,8852.459016393443,,,,,,2017
,9072.7,9019.4,53.30000000000109,9048.75,50%,9075.400000000001,9022.099999999999,high,9000,2017-03-23,0,NIFTY173239000PE,PE,2017-03-23 15:02:00,,2017-03-23 15:30:00,,EOD Closing,,,,9000.0,,,,,2017-03-22,2017
,9098.85,9048.6,50.25,9104.0,50%,9129.125,9078.875,high,9100,2017-03-30,6,NIFTY17MAR9100PE,PE,2017-03-24 10:00:00,28.75,2017-03-24 15:30:00,0.05,EOD Closing,28.7,0.28800000000000003,28.412,8901.098901098901,255461.53846153847,252898.02197802198,2.8384615384615386,2.8099780219780217,2017-03-23,2017
2017-03-24,9133.55,9089.6,43.94999999999891,9093.45,50%,9115.425,9071.475000000002,low,9100,2017-03-30,3,NIFTY17MAR9100CE,CE,2017-03-27 09:52:00,34.0,2017-03-27 15:30:00,66.35,EOD Closing,-32.349999999999994,1.0035,-33.3535,8901.098901098901,-287950.5494505494,-296882.8021978022,-3.199450549450549,-3.298697802197802,,2017
,9110.15,9079.9,30.25,9128.7,50%,9143.825,9113.575,high,9100,2017-03-30,1,NIFTY17MAR9100PE,PE,2017-03-29 15:14:00,12.45,2017-03-29 15:30:00,0.05,EOD Closing,12.399999999999999,0.125,12.274999999999999,8901.098901098901,110373.62637362636,109260.989010989,1.2263736263736262,1.214010989010989,2017-03-28,2017
2017-03-28,9110.15,9079.9,30.25,9128.7,50%,9143.825,9113.575,low,9150,2017-03-30,1,NIFTY17MAR9150CE,CE,2017-03-29 09:28:00,19.0,2017-03-29 09:29:00,19.0,SL Hit,0.0,0.38,-0.38,8852.459016393443,0.0,-3363.934426229508,0.0,-0.037377049180327866,,2017
,9152.35,9109.25,43.100000000000364,9142.6,50%,9164.150000000001,9121.05,high,9100,2017-03-30,0,NIFTY17MAR9100PE,PE,2017-03-30 09:41:00,2.8,2017-03-30 15:30:00,0.05,EOD Closing,2.75,0.028499999999999998,2.7215,8901.098901098901,24478.021978021978,24224.340659340658,0.27197802197802196,0.26915934065934066,2017-03-29,2017
,9181.1,9137.65,43.45000000000073,9158.9,50%,9180.625,9137.175,high,9150,2017-04-06,6,NIFTY174069150PE,PE,2017-03-31 09:38:00,,2017-03-31 15:30:00,,EOD Closing,,,,8852.459016393443,,,,,2017-03-30,2017
,9191.15,9152.15,39.0,9220.6,50%,9240.1,9201.1,high,9200,2017-04-06,3,NIFTY174069200PE,PE,2017-04-03 15:06:00,,2017-04-03 15:30:00,,EOD Closing,,,,8804.347826086956,,,,,2017-03-31,2017
2017-03-31,9191.15,9152.15,39.0,9220.6,50%,9240.1,9201.1,low,9250,2017-04-06,3,NIFTY174069250CE,CE,2017-04-03 09:21:00,,2017-04-03 09:22:00,,SL Hit,,,,8756.756756756757,,,,,,2017
2017-04-03,9244.6,9192.65,51.95000000000073,9264.4,50%,9290.375,9238.425,low,9300,2017-04-06,1,NIFTY174069300CE,CE,2017-04-05 09:15:00,,2017-04-05 11:11:00,,SL Hit,,,,8709.677419354839,,,,,,2017
,9267.6,9219.05,48.55000000000109,9223.7,50%,9247.975000000002,9199.425,high,9200,2017-04-13,6,NIFTY174139200PE,PE,2017-04-07 10:29:00,,2017-04-07 14:43:00,,SL Hit,,,,8804.347826086956,,,,,2017-04-06,2017
2017-04-06,9267.6,9219.05,48.55000000000109,9223.7,50%,9247.975000000002,9199.425,low,9250,2017-04-13,6,NIFTY174139250CE,CE,2017-04-07 14:56:00,,2017-04-07 15:30:00,,EOD Closing,,,,8756.756756756757,,,,,,2017
2017-04-07,9250.45,9188.7,61.75,9225.6,50%,9256.475,9194.725,low,9250,2017-04-13,3,NIFTY174139250CE,CE,2017-04-10 09:40:00,,2017-04-10 15:30:00,,EOD Closing,,,,8756.756756756757,,,,,,2017
,9225.6,9174.85,50.75,9184.55,50%,9209.925,9159.175,high,9150,2017-04-13,2,NIFTY174139150PE,PE,2017-04-11 10:11:00,,2017-04-11 15:30:00,,EOD Closing,,,,8852.459016393443,,,,,2017-04-10,2017
2017-04-12,9242.5,9232.5,10.0,9202.5,50%,9207.5,9197.5,low,9200,2017-04-13,0,NIFTY174139200CE,CE,2017-04-13 09:15:00,,2017-04-13 15:30:00,,EOD Closing,,,,8804.347826086956,,,,,,2017
,9159.85,9120.35,39.5,9163.0,50%,9182.75,9143.25,high,9150,2017-04-20,2,NIFTY174209150PE,PE,2017-04-18 09:20:00,,2017-04-18 14:45:00,,SL Hit,,,,8852.459016393443,,,,,2017-04-17,2017
2017-04-17,9159.85,9120.35,39.5,9163.0,50%,9182.75,9143.25,low,9200,2017-04-20,2,NIFTY174209200CE,CE,2017-04-18 14:36:00,,2017-04-18 15:30:00,,EOD Closing,,,,8804.347826086956,,,,,,2017
,9120.3,9075.3,45.0,9108.1,50%,9130.6,9085.6,high,9100,2017-04-20,0,NIFTY174209100PE,PE,2017-04-20 10:46:00,,2017-04-20 15:30:00,,EOD Closing,,,,8901.098901098901,,,,,2017-04-19,2017
2017-04-20,9143.65,9106.3,37.350000000000364,9179.1,50%,9197.775000000001,9160.425,low,9200,2017-04-27,6,NIFTY17APR9200CE,CE,2017-04-21 09:22:00,34.85,2017-04-21 09:23:00,34.2,SL Hit,0.6499999999999986,0.6905000000000001,-0.040500000000001535,8804.347826086956,5722.826086956509,-356.5760869565352,0.063586956521739,-0.00396195652173928,,2017
,9183.2,9088.95,94.25,9135.35,50%,9182.475,9088.225,high,9100,2017-04-27,3,NIFTY17APR9100PE,PE,2017-04-24 12:24:00,15.2,2017-04-24 15:30:00,0.05,EOD Closing,15.149999999999999,0.1525,14.997499999999999,8901.098901098901,134851.64835164836,133494.23076923075,1.4983516483516484,1.4832692307692308,2017-04-21,2017
,9308.85,9250.85,58.0,9336.2,50%,9365.2,9307.2,high,9300,2017-04-27,1,NIFTY17APR9300PE,PE,2017-04-26 14:06:00,11.1,2017-04-26 15:30:00,0.05,EOD Closing,11.049999999999999,0.1115,10.9385,8709.677419354839,96241.93548387096,95270.80645161291,1.0693548387096772,1.0585645161290325,2017-04-25,2017
2017-04-25,9308.85,9250.85,58.0,9336.2,50%,9365.2,9307.2,low,9350,2017-04-27,1,NIFTY17APR9350CE,CE,2017-04-26 14:34:00,9.95,2017-04-26 14:36:00,12.1,SL Hit,-2.1500000000000004,0.22049999999999997,-2.3705000000000003,8663.101604278076,-18625.668449197867,-20535.882352941182,-0.20695187165775408,-0.22817647058823537,,2017
2017-04-26,9366.7,9302.75,63.95000000000073,9359.15,50%,9391.125,9327.175,low,9400,2017-04-27,0,NIFTY17APR9400CE,CE,2017-04-27 15:28:00,,2017-04-27 15:30:00,,EOD Closing,,,,8617.021276595744,,,,,,2017
2017-04-27,9367.05,9322.95,44.099999999998545,9340.95,50%,9363.0,9318.900000000001,low,9350,2017-05-04,6,NIFTY175049350CE,CE,2017-04-28 09:17:00,,2017-04-28 15:30:00,,EOD Closing,,,,8663.101604278076,,,,,,2017
2017-04-28,9341.5,9282.5,59.0,9339.85,50%,9369.35,9310.35,low,9350,2017-05-04,2,NIFTY175049350CE,CE,2017-05-02 10:47:00,,2017-05-02 15:30:00,,EOD Closing,,,,8663.101604278076,,,,,,2017
2017-05-02,9352.55,9270.0,82.54999999999927,9344.7,50%,9385.975,9303.425000000001,low,9400,2017-05-04,1,NIFTY175049400CE,CE,2017-05-03 12:35:00,,2017-05-03 15:30:00,,EOD Closing,,,,8617.021276595744,,,,,,2017
2017-05-03,9344.75,9298.55,46.20000000000073,9360.95,50%,9384.050000000001,9337.85,low,9400,2017-05-04,0,NIFTY175049400CE,CE,2017-05-04 11:21:00,,2017-05-04 11:25:00,,SL Hit,,,,8617.021276595744,,,,,,2017
2017-05-04,9365.5,9323.45,42.04999999999927,9374.55,50%,9395.574999999999,9353.525,low,9400,2017-05-11,6,NIFTY175119400CE,CE,2017-05-05 09:15:00,,2017-05-05 15:30:00,,EOD Closing,,,,8617.021276595744,,,,,,2017
2017-05-08,9338.6,9298.25,40.350000000000364,9337.35,50%,9357.525000000001,9317.175,low,9350,2017-05-11,2,NIFTY175119350CE,CE,2017-05-09 09:37:00,,2017-05-09 15:30:00,,EOD Closing,,,,8663.101604278076,,,,,,2017
,9337.75,9307.75,30.0,9339.65,50%,9354.65,9324.65,high,9300,2017-05-11,1,NIFTY175119300PE,PE,2017-05-10 09:22:00,,2017-05-10 15:30:00,,EOD Closing,,,,8709.677419354839,,,,,2017-05-09,2017
2017-05-11,9450.3,9411.6,38.69999999999891,9436.65,50%,9456.0,9417.3,low,9450,2017-05-18,6,NIFTY175189450CE,CE,2017-05-12 09:22:00,,2017-05-12 15:30:00,,EOD Closing,,,,8571.42857142857,,,,,,2017
,9449.05,9423.8,25.25,9461.0,50%,9473.625,9448.375,high,9450,2017-05-18,2,NIFTY175189450PE,PE,2017-05-16 09:25:00,,2017-05-16 15:30:00,,EOD Closing,,,,8571.42857142857,,,,,2017-05-15,2017
2017-05-16,9517.1,9456.6,60.5,9517.6,50%,9547.85,9487.35,low,9550,2017-05-18,1,NIFTY175189550CE,CE,2017-05-17 12:37:00,,2017-05-17 13:20:00,,SL Hit,,,,8481.675392670157,,,,,,2017
,9532.2,9486.15,46.05000000000109,9453.2,50%,9476.225000000002,9430.175,high,9450,2017-05-18,0,NIFTY175189450PE,PE,2017-05-18 09:15:00,,2017-05-18 09:16:00,,SL Hit,,,,8571.42857142857,,,,,2017-05-17,2017
2017-05-17,9532.2,9486.15,46.05000000000109,9453.2,50%,9476.225000000002,9430.175,low,9500,2017-05-18,0,NIFTY175189500CE,CE,2017-05-18 14:57:00,,2017-05-18 15:30:00,,EOD Closing,,,,8526.315789473685,,,,,,2017
,9489.05,9419.5,69.54999999999927,9469.9,50%,9504.675,9435.125,high,9450,2017-05-25,6,NIFTY17MAY9450PE,PE,2017-05-19 09:57:00,26.05,2017-05-19 12:05:00,65.1,SL Hit,-39.05,0.9115,-39.961499999999994,8571.42857142857,-334714.2857142857,-342527.1428571428,-3.7190476190476187,-3.8058571428571417,2017-05-18,2017
2017-05-18,9489.05,9419.5,69.54999999999927,9469.9,50%,9504.675,9435.125,low,9500,2017-05-25,6,NIFTY17MAY9500CE,CE,2017-05-19 11:31:00,25.6,2017-05-19 15:30:00,6.45,EOD Closing,19.150000000000002,0.32050000000000006,18.829500000000003,8526.315789473685,163278.9473684211,160546.26315789478,1.81421052631579,1.7838473684210532,,2017
2017-05-22,9498.6,9427.95,70.64999999999964,9445.05,50%,9480.375,9409.724999999999,low,9500,2017-05-25,2,NIFTY17MAY9500CE,CE,2017-05-23 09:26:00,12.65,2017-05-23 15:30:00,6.45,EOD Closing,6.2,0.19100000000000003,6.009,8526.315789473685,52863.15789473685,51234.631578947374,0.5873684210526317,0.5692736842105264,,2017
2017-05-23,9448.0,9370.4,77.60000000000036,9410.9,50%,9449.7,9372.099999999999,low,9450,2017-05-25,1,NIFTY17MAY9450CE,CE,2017-05-24 13:02:00,7.6,2017-05-24 15:30:00,52.4,EOD Closing,-44.8,0.6,-45.4,8571.42857142857,-383999.99999999994,-389142.8571428571,-4.266666666666666,-4.3238095238095235,,2017
,9431.75,9341.9,89.85000000000036,9384.05,50%,9428.974999999999,9339.125,high,9350,2017-05-25,0,NIFTY17MAY9350PE,PE,2017-05-25 13:11:00,1.05,2017-05-25 15:30:00,0.05,EOD Closing,1.0,0.011000000000000001,0.989,8663.101604278076,8663.101604278076,8567.807486631016,0.09625668449197862,0.09519786096256684,2017-05-24,2017
,9522.7,9379.3,143.40000000000146,9507.75,50%,9579.45,9436.05,high,9450,2017-06-01,6,NIFTY176019450PE,PE,2017-05-26 13:15:00,,2017-05-26 15:30:00,,EOD Closing,,,,8571.42857142857,,,,,2017-05-25,2017
,9604.45,9496.1,108.35000000000036,9560.05,50%,9614.224999999999,9505.875,high,9500,2017-06-01,3,NIFTY176019500PE,PE,2017-05-29 09:28:00,,2017-05-29 15:30:00,,EOD Closing,,,,8526.315789473685,,,,,2017-05-26,2017
,9637.5,9550.15,87.35000000000036,9590.65,50%,9634.325,9546.974999999999,high,9550,2017-06-01,2,NIFTY176019550PE,PE,2017-05-30 14:47:00,,2017-05-30 15:30:00,,EOD Closing,,,,8481.675392670157,,,,,2017-05-29,2017
2017-05-30,9634.75,9581.45,53.29999999999927,9636.55,50%,9663.199999999999,9609.9,low,9650,2017-06-01,1,NIFTY176019650CE,CE,2017-05-31 11:29:00,,2017-05-31 12:29:00,,SL Hit,,,,8393.78238341969,,,,,,2017
,9649.35,9609.3,40.05000000000109,9603.55,50%,9623.575,9583.524999999998,high,9600,2017-06-01,0,NIFTY176019600PE,PE,2017-06-01 09:20:00,,2017-06-01 09:25:00,,SL Hit,,,,8437.5,,,,,2017-05-31,2017
,9672.65,9653.35,19.299999999999272,9656.3,50%,9665.949999999999,9646.65,high,9650,2017-06-08,3,NIFTY176089650PE,PE,2017-06-05 10:00:00,,2017-06-05 15:30:00,,EOD Closing,,,,8393.78238341969,,,,,2017-06-02,2017
2017-06-02,9672.65,9653.35,19.299999999999272,9656.3,50%,9665.949999999999,9646.65,low,9650,2017-06-08,3,NIFTY176089650CE,CE,2017-06-05 09:20:00,,2017-06-05 10:57:00,,SL Hit,,,,8393.78238341969,,,,,,2017
2017-06-05,9687.05,9641.25,45.79999999999927,9704.25,50%,9727.15,9681.35,low,9750,2017-06-08,2,NIFTY176089750CE,CE,2017-06-06 09:17:00,,2017-06-06 09:29:00,,SL Hit,,,,8307.692307692309,,,,,,2017
2017-06-07,9678.4,9631.0,47.399999999999636,9682.4,50%,9706.099999999999,9658.7,low,9700,2017-06-08,0,NIFTY176089700CE,CE,2017-06-08 09:35:00,,2017-06-08 15:30:00,,EOD Closing,,,,8350.515463917525,,,,,,2017
,9688.25,9641.95,46.29999999999927,9638.55,50%,9661.699999999999,9615.4,high,9600,2017-06-15,6,NIFTY176159600PE,PE,2017-06-09 15:01:00,,2017-06-09 15:30:00,,EOD Closing,,,,8437.5,,,,,2017-06-08,2017
2017-06-08,9688.25,9641.95,46.29999999999927,9638.55,50%,9661.699999999999,9615.4,low,9650,2017-06-15,6,NIFTY176159650CE,CE,2017-06-09 09:44:00,,2017-06-09 15:30:00,,EOD Closing,,,,8393.78238341969,,,,,,2017
2017-06-09,9676.0,9608.3,67.70000000000073,9646.7,50%,9680.550000000001,9612.85,low,9700,2017-06-15,3,NIFTY176159700CE,CE,2017-06-12 10:00:00,,2017-06-12 15:30:00,,EOD Closing,,,,8350.515463917525,,,,,,2017
,9646.7,9598.55,48.150000000001455,9615.55,50%,9639.625,9591.474999999999,high,9600,2017-06-15,2,NIFTY176159600PE,PE,2017-06-13 09:29:00,,2017-06-13 15:24:00,,SL Hit,,,,8437.5,,,,,2017-06-12,2017
2017-06-13,9653.65,9595.8,57.850000000000364,9621.55,50%,9650.474999999999,9592.625,low,9650,2017-06-15,1,NIFTY176159650CE,CE,2017-06-14 09:53:00,,2017-06-14 15:30:00,,EOD Closing,,,,8393.78238341969,,,,,,2017
2017-06-14,9624.7,9580.65,44.05000000000109,9617.9,50%,9639.925,9595.875,low,9650,2017-06-15,0,NIFTY176159650CE,CE,2017-06-15 09:31:00,,2017-06-15 15:30:00,,EOD Closing,,,,8393.78238341969,,,,,,2017
2017-06-15,9617.9,9560.8,57.100000000000364,9595.45,50%,9624.0,9566.900000000001,low,9600,2017-06-22,6,NIFTY176229600CE,CE,2017-06-16 14:32:00,,2017-06-16 15:30:00,,EOD Closing,,,,8437.5,,,,,,2017
,9615.4,9565.7,49.69999999999891,9626.4,50%,9651.25,9601.55,high,9600,2017-06-22,3,NIFTY176229600PE,PE,2017-06-19 14:04:00,,2017-06-19 15:30:00,,EOD Closing,,,,8437.5,,,,,2017-06-16,2017
2017-06-20,9676.45,9643.9,32.55000000000109,9648.1,50%,9664.375,9631.825,low,9650,2017-06-22,1,NIFTY176229650CE,CE,2017-06-21 09:15:00,,2017-06-21 15:30:00,,EOD Closing,,,,8393.78238341969,,,,,,2017
,9650.05,9608.7,41.349999999998545,9642.65,50%,9663.324999999999,9621.975,high,9600,2017-06-22,0,NIFTY176229600PE,PE,2017-06-22 09:15:00,,2017-06-22 15:30:00,,EOD Closing,,,,8437.5,,,,,2017-06-21,2017
2017-06-21,9650.05,9608.7,41.349999999998545,9642.65,50%,9663.324999999999,9621.975,low,9650,2017-06-22,0,NIFTY176229650CE,CE,2017-06-22 15:01:00,,2017-06-22 15:30:00,,EOD Closing,,,,8393.78238341969,,,,,,2017
2017-06-22,9698.6,9618.15,80.45000000000073,9643.25,50%,9683.475,9603.025,low,9700,2017-06-29,6,NIFTY17JUN9700CE,CE,2017-06-23 09:40:00,16.1,2017-06-23 15:30:00,0.05,EOD Closing,16.05,0.16150000000000003,15.8885,8350.515463917525,134025.77319587627,132677.1649484536,1.4891752577319586,1.4741907216494845,,2017
2017-06-23,9646.65,9565.35,81.29999999999927,9594.05,50%,9634.699999999999,9553.4,low,9650,2017-06-29,2,NIFTY17JUN9650CE,CE,2017-06-27 09:46:00,11.15,2017-06-27 15:30:00,0.05,EOD Closing,11.1,0.11200000000000002,10.988,8393.78238341969,93170.98445595855,92230.88082901554,1.0352331606217617,1.0247875647668394,,2017
,9522.35,9474.45,47.899999999999636,9522.95,50%,9546.900000000001,9499.0,high,9500,2017-06-29,0,NIFTY17JUN9500PE,PE,2017-06-29 09:33:00,6.7,2017-06-29 15:30:00,0.2,EOD Closing,6.5,0.069,6.431,8526.315789473685,55421.052631578954,54832.73684210527,0.6157894736842107,0.6092526315789474,2017-06-28,2017
2017-06-28,9522.35,9474.45,47.899999999999636,9522.95,50%,9546.900000000001,9499.0,low,9550,2017-06-29,0,NIFTY17JUN9550CE,CE,2017-06-29 15:07:00,0.15,2017-06-29 15:30:00,0.05,EOD Closing,0.09999999999999999,0.002,0.09799999999999999,8481.675392670157,848.1675392670156,831.2041884816753,0.009424083769633508,0.009235602094240836,,2017
,9575.3,9494.25,81.04999999999927,9478.5,50%,9519.025,9437.975,high,9450,2017-07-06,6,NIFTY177069450PE,PE,2017-06-30 15:15:00,,2017-06-30 15:30:00,,EOD Closing,,,,8571.42857142857,,,,,2017-06-29,2017
2017-06-30,9535.55,9448.8,86.75,9587.95,50%,9631.325,9544.575,low,9650,2017-07-06,3,NIFTY177069650CE,CE,2017-07-03 09:25:00,,2017-07-03 09:26:00,,SL Hit,,,,8393.78238341969,,,,,,2017
2017-07-03,9623.9,9543.85,80.04999999999927,9645.9,50%,9685.925,9605.875,low,9700,2017-07-06,2,NIFTY177069700CE,CE,2017-07-04 10:43:00,,2017-07-04 13:07:00,,SL Hit,,,,8350.515463917525,,,,,,2017
,9643.4,9607.4,36.0,9653.6,50%,9671.6,9635.6,high,9650,2017-07-06,0,NIFTY177069650PE,PE,2017-07-06 10:29:00,,2017-07-06 15:30:00,,EOD Closing,,,,8393.78238341969,,,,,2017-07-05,2017
,9684.0,9642.9,41.100000000000364,9698.25,50%,9718.8,9677.7,high,9700,2017-07-13,3,NIFTY177139700PE,PE,2017-07-10 09:20:00,,2017-07-10 15:30:00,,EOD Closing,,,,8350.515463917525,,,,,2017-07-07,2017
2017-07-07,9684.0,9642.9,41.100000000000364,9698.25,50%,9718.8,9677.7,low,9700,2017-07-13,3,NIFTY177139700CE,CE,2017-07-10 09:30:00,,2017-07-10 09:57:00,,SL Hit,,,,8350.515463917525,,,,,,2017
,9824.45,9787.95,36.5,9855.8,50%,9874.05,9837.55,high,9850,2017-07-13,0,NIFTY177139850PE,PE,2017-07-13 09:18:00,,2017-07-13 15:30:00,,EOD Closing,,,,8223.350253807106,,,,,2017-07-12,2017
2017-07-13,9897.25,9855.5,41.75,9913.3,50%,9934.175,9892.425,low,9950,2017-07-20,6,NIFTY177209950CE,CE,2017-07-14 09:16:00,,2017-07-14 15:30:00,,EOD Closing,,,,8140.70351758794,,,,,,2017
,9928.2,9894.85,33.350000000000364,9832.7,50%,9849.375,9816.025000000001,high,9800,2017-07-20,2,NIFTY177209800PE,PE,2017-07-18 09:15:00,,2017-07-18 09:16:00,,SL Hit,,,,8265.30612244898,,,,,2017-07-17,2017
2017-07-17,9928.2,9894.85,33.350000000000364,9832.7,50%,9849.375,9816.025000000001,low,9850,2017-07-20,2,NIFTY177209850CE,CE,2017-07-18 09:15:00,,2017-07-18 15:30:00,,EOD Closing,,,,8223.350253807106,,,,,,2017
,9884.95,9813.8,71.15000000000146,9855.95,50%,9891.525000000001,9820.375,high,9800,2017-07-20,1,NIFTY177209800PE,PE,2017-07-19 14:51:00,,2017-07-19 15:30:00,,EOD Closing,,,,8265.30612244898,,,,,2017-07-18,2017
2017-07-19,9904.65,9851.8,52.850000000000364,9920.2,50%,9946.625,9893.775000000001,low,9950,2017-07-20,0,NIFTY177209950CE,CE,2017-07-20 10:19:00,,2017-07-20 11:00:00,,SL Hit,,,,8140.70351758794,,,,,,2017
